YEAR,MONTH,DATE,SBC_SITE,LOCATION,COUNT,ACTIVITY,NOTES
2016,7,7/27/2016,IVEE,IVEE,0,NA,
2016,7,7/25/2016,BULL,BULL,0,NA,
2016,7,7/25/2016,AHND,AHND,0,NA,
2016,7,7/25/2016,BULL,BULL,0,NA,
2016,7,7/22/2016,CARP,CARP,0,NA,
2016,7,7/21/2016,AQUE,AQUE,0,NA,
2016,7,7/21/2016,AQUE,AQUE,0,NA,
2016,7,7/20/2016,Diablo,Diablo,0,NA,
2016,7,7/20/2016,Twin W,Twin W,0,NA,
2016,8,8/1/2016,MOHK,MOHK,0,NA,
2016,8,8/2/2016,MOHK,MOHK,0,NA,
2016,8,8/4/2016,ABUR,ABUR,0,NA,
2016,8,8/8/2016,AQUE,AQUE,0,NA,
2016,8,8/9/2016,MOHK,MOHK,0,NA,
2016,8,8/15/2016,CARP,CARP,0,NA,
2016,8,8/16/2016,NAPL,NAPL,0,NA,
2016,8,8/17/2016,MOHK,MOHK,0,NA,
2016,8,8/18/2016,IVEE,IVEE,0,NA,
2016,8,8/19/2016,AQUE,AQUE,0,NA,
2016,8,8/22/2016,IVEE,IVEE,0,NA,
2016,8,8/22/2016,IVEE,IVEE,0,NA,
2016,8,8/23/2016,NAPL,NAPL,0,NA,
2016,8,8/23/2016,NAPL,NAPL,0,NA,
2016,8,8/24/2016,AQUE,AQUE,0,NA,
2016,8,8/24/2016,AQUE,AQUE,0,NA,
2016,8,8/25/2016,CARP,CARP,0,NA,
2016,8,8/25/2016,CARP,CARP,0,NA,
2016,8,8/26/2016,MOHK,MOHK,0,NA,
2016,8,8/31/2016,CARP,CARP,0,NA,
2016,9,9/8/2016,CARP,CARP,0,NA,
2016,9,9/8/2016,MOHK,MOHK,0,NA,
2016,9,9/8/2016,ABUR,ABUR,0,NA,
2016,9,9/1/2016,MOHK,MOHK,0,NA,
2016,9,9/7/2016,AQUE,AQUE,0,NA,
2016,9,9/9/2016,ALE,ALE,0,NA,
2016,9,9/9/2016,Gaviota,Gaviota,0,NA,
2016,9,9/9/2016,AQUE,AQUE,0,NA,
2016,9,9/9/2016,NAPL,NAPL,0,NA,
2016,9,9/20/2016,MOHK,MOHK,0,NA,
2016,9,9/22/2016,MOHK,MOHK,0,NA,
2016,9,9/27/2016,MOHK,MOHK,0,NA,
2016,9,9/29/2016,MOHK,MOHK,0,NA,
2016,10,10/3/2016,CARP,CARP,0,NA,
2016,10,10/4/2016,AQUE,AQUE,0,NA,
2016,10,10/6/2016,MOHK,MOHK,0,NA,
2016,10,10/18/2016,IVEE,IVEE,0,NA,
2016,10,10/20/2016,CARP,CARP,0,NA,
2016,10,10/27/2016,MOHK,MOHK,0,NA,
2016,11,11/1/2016,MOHK,MOHK,0,NA,
2016,11,11/3/2016,ABUR,ABUR,0,NA,
2016,11,11/3/2016,MOHK,MOHK,0,NA,
2016,11,11/4/2016,AQUE,AQUE,0,NA,
2016,11,11/8/2016,CARP,CARP,0,NA,
2016,11,11/14/2016,IVEE,IVEE,0,NA,
2016,11,11/14/2016,NAPL,NAPL,0,NA,
2016,11,11/14/2016,MOHK,MOHK,0,NA,
2016,11,11/15/2016,CARP,CARP,0,NA,
2016,11,11/16/2016,AQUE,AQUE,0,NA,
2016,11,11/16/2016,NAPL,NAPL,0,NA,
2016,11,11/17/2016,IVEE,IVEE,0,NA,
2016,11,11/17/2016,GOLB,GOLB,0,NA,
2016,11,11/18/2016,IVEE,IVEE,0,NA,
2016,12,12/2/2016,ABUR,ABUR,0,NA,
2016,12,12/1/2016,CARP,CARP,0,NA,
2016,12,12/6/2016,NAPL,NAPL,0,NA,
2016,12,12/7/2016,AQUE,AQUE,0,NA,
2016,12,12/7/2016,NAPL,NAPL,0,NA,
2016,12,12/8/2016,MOHK,MOHK,0,NA,
2017,1,1/10/2017,AQUE,AQUE,0,NA,
2017,1,1/13/2017,CARP,CARP,0,NA,
2016,12,12/13/2016,CARP,CARP,0,NA,
2016,12,12/19/2016,MOHK,MOHK,0,NA,
2016,12,12/21/2016,BULL,BULL,0,NA,
2017,1,1/4/2017,ABUR,ABUR,0,NA,
2017,1,1/4/2017,MOHK,MOHK,0,NA,
2017,2,2/1/2017,MOHK,MOHK,0,NA,
2017,2,2/1/2017,AQUE,AQUE,0,NA,
2017,2,2/15/2017,CARP,CARP,0,NA,
2017,2,2/14/2017,NAPL,NAPL,0,NA,
2017,1,1/30/2017,CARP,CARP,0,NA,
2017,2,2/9/2017,ABUR,ABUR,0,NA,
2017,2,2/13/2017,MOHK,MOHK,0,NA,
2017,2,2/13/2017,MOHK,MOHK,0,NA,
2017,2,2/28/2017,MOHK,MOHK,0,NA,
2017,3,3/2/2017,Other,Other,0,NA,
2017,3,3/2/2017,AQUE,AQUE,0,NA,
2017,3,3/6/2017,NAPL,NAPL,0,NA,
2017,3,3/7/2017,MOHK,MOHK,0,NA,
2017,3,3/10/2017,AQUE,AQUE,0,NA,
2017,3,3/13/2017,AQUE,AQUE,0,NA,
2017,3,3/14/2017,GOLB,GOLB,0,NA,
2017,3,3/16/2017,Diablo,Diablo,0,NA,
2017,3,3/16/2017,SCTW,SCTW,0,NA,
2017,3,3/22/2017,Other,Other,0,NA,
2014,2,2/5/2014,AQUE,AQUE,1,NA,
2016,1,1/12/2016,AQUE,AQUE,1,NA,
2016,12,12/7/2016,AQUE,AQUE,1,NA,
2017,3,3/22/2017,Other,Other,0,NA,
2017,4,4/4/2017,Other,Other,0,NA,
2017,4,4/4/2017,AQUE,AQUE,0,NA,
2017,4,4/11/2017,MOHK,MOHK,0,NA,
2017,4,4/13/2017,CARP,CARP,0,NA,
2017,4,4/13/2017,MOHK,MOHK,0,NA,
2017,4,4/7/2017,ABUR,ABUR,0,NA,
2017,4,4/18/2017,AQUE,AQUE,0,NA,
2017,4,4/18/2017,NAPL,NAPL,0,NA,
2017,4,4/19/2017,MOHK,MOHK,0,NA,
2017,4,4/19/2017,GOLB,GOLB,0,NA,
2017,5,5/2/2017,CARP,CARP,0,NA,
2017,5,5/3/2017,MOHK,MOHK,0,NA,
2017,5,5/4/2017,Other,Other,0,NA,
2017,5,5/4/2017,AQUE,AQUE,0,NA,
2017,5,5/9/2017,Other,Other,0,NA,
2017,5,5/9/2017,NAPL,NAPL,0,NA,
2017,5,5/15/2017,IVEE,IVEE,0,NA,
2017,5,5/15/2017,IVEE,IVEE,0,NA,
2017,5,5/15/2017,IVEE,IVEE,0,NA,
2017,5,5/15/2017,GOLB,GOLB,0,NA,
2017,5,5/15/2017,GOLB,GOLB,0,NA,
2017,5,5/16/2017,NAPL,NAPL,0,NA,
2017,5,5/17/2017,MOHK,MOHK,0,NA,
2017,5,5/18/2017,AQUE,AQUE,0,NA,
2017,5,5/19/2017,CARP,CARP,0,NA,
2017,5,5/23/2017,MOHK,MOHK,0,NA,
2017,6,6/1/2017,MOHK,MOHK,0,NA,
2017,6,6/1/2017,ABUR,ABUR,0,NA,
2017,6,6/2/2017,MOHK,MOHK,0,NA,
2017,6,6/5/2017,AHND,AHND,0,NA,
2017,6,6/5/2017,AQUE,AQUE,0,NA,
2017,6,6/5/2017,IVEE,IVEE,0,NA,
2017,6,6/5/2017,Other,Other,0,NA,
2017,6,6/6/2017,AQUE,AQUE,0,NA,
2017,6,6/15/2017,GOLB,GOLB,0,NA,
2017,6,6/26/2017,BULL,BULL,0,NA,
2017,6,6/26/2017,Other,Other,0,NA,
2017,6,6/26/2017,AQUE,AQUE,0,NA,
2017,6,6/30/2017,ABUR,ABUR,0,NA,
2017,6,6/30/2017,MOHK,MOHK,0,NA,
2017,7,7/6/2017,NAPL,NAPL,0,NA,
2017,7,7/7/2017,ABUR,ABUR,0,NA,
2017,7,7/7/2017,MOHK,MOHK,0,NA,
2017,7,7/11/2017,AQUE,AQUE,0,NA,
2017,7,7/11/2017,NAPL,NAPL,0,NA,
2017,7,7/14/2017,BULL,BULL,0,NA,
2017,7,7/14/2017,Other,Other,0,NA,
2017,7,7/17/2017,ABUR,ABUR,0,NA,
2017,7,7/17/2017,MOHK,MOHK,0,NA,
2017,7,7/17/2017,ABUR,ABUR,0,NA,
2017,7,7/18/2017,SCDI,SCDI,0,NA,
2017,7,7/18/2017,SCTW,SCTW,0,NA,
2017,7,7/19/2017,CARP,CARP,0,NA,
2017,7,7/19/2017,CARP,CARP,0,NA,
2017,7,7/20/2017,IVEE,IVEE,0,NA,
2017,7,7/20/2017,IVEE,IVEE,0,NA,
2017,7,7/21/2017,AQUE,AQUE,0,NA,
2017,7,7/21/2017,AQUE,AQUE,0,NA,
2017,7,7/21/2017,IVEE,IVEE,0,NA,
2017,7,7/24/2017,NAPL,NAPL,0,NA,
2017,7,7/24/2017,NAPL,NAPL,0,NA,
2017,7,7/25/2017,BULL,BULL,0,NA,
2017,7,7/25/2017,AHND,AHND,0,NA,
2017,7,7/25/2017,NAPL,NAPL,0,NA,
2017,7,7/25/2017,BULL,BULL,0,NA,
2017,7,7/25/2017,AHND,AHND,0,NA,
2017,8,8/1/2017,MOHK,MOHK,0,NA,
2017,8,8/3/2017,AQUE,AQUE,0,NA,
2017,8,8/10/2017,CARP,CARP,0,NA,
2017,8,8/10/2017,Other,Other,0,NA,
2017,8,8/11/2017,MOHK,MOHK,0,NA,
2017,8,8/11/2017,ABUR,ABUR,0,NA,
2017,8,8/14/2017,NAPL,NAPL,0,NA,
2017,8,8/15/2017,IVEE,IVEE,0,NA,
2017,8,8/15/2017,GOLB,GOLB,0,NA,
2017,8,8/16/2017,AQUE,AQUE,0,NA,
2017,8,8/17/2017,GOLB,GOLB,0,NA,
2017,8,8/21/2017,AQUE,AQUE,0,NA,
2017,8,8/21/2017,AQUE,AQUE,0,NA,
2017,8,8/22/2017,IVEE,IVEE,0,NA,
2017,8,8/22/2017,IVEE,IVEE,0,NA,
2017,8,8/22/2017,NAPL,NAPL,0,NA,
2017,8,8/23/2017,NAPL,NAPL,0,NA,
2017,8,8/23/2017,NAPL,NAPL,0,NA,
2017,8,8/23/2017,GOLB,GOLB,0,NA,
2017,8,8/24/2017,CARP,CARP,0,NA,
2017,8,8/24/2017,CARP,CARP,0,NA,
2017,8,8/25/2017,MOHK,MOHK,0,NA,
2017,8,8/25/2017,CARP,CARP,0,NA,
2017,8,8/29/2017,MOHK,MOHK,0,NA,
2017,8,8/29/2017,CARP,CARP,0,NA,
2017,8,8/31/2017,NAPL,NAPL,0,NA,
2017,8,8/31/2017,GOLB,GOLB,0,NA,
2017,9,9/6/2017,AQUE,AQUE,0,NA,
2017,9,9/6/2017,NAPL,NAPL,0,NA,
2017,9,9/7/2017,MOHK,MOHK,0,NA,
2017,9,9/7/2017,ABUR,ABUR,0,NA,
2017,9,9/12/2017,NAPL,NAPL,0,NA,
2017,9,9/12/2017,MOHK,MOHK,0,NA,
2017,9,9/20/2017,GOLB,GOLB,0,NA,
2017,9,9/20/2017,AQUE,AQUE,0,NA,
2017,9,9/20/2017,IVEE,IVEE,0,NA,
2017,9,9/20/2017,MOHK,MOHK,0,NA,
2017,10,10/2/2017,AQUE,AQUE,0,NA,
2017,10,10/3/2017,MOHK,MOHK,0,NA,
2017,10,10/5/2017,AQUE,AQUE,0,NA,
2017,10,10/5/2017,GOLB,GOLB,0,NA,
2017,10,10/18/2017,NAPL,NAPL,0,NA,
2017,10,10/24/2017,MOHK,MOHK,0,NA,
2017,10,10/27/2017,NAPL,NAPL,0,NA,
2017,10,10/27/2017,MOHK,MOHK,0,NA,
2017,11,11/2/2017,Other,Other,0,NA,
2017,11,11/2/2017,AQUE,AQUE,0,NA,
2017,11,11/3/2017,MOHK,MOHK,0,NA,
2017,11,11/3/2017,MOHK,MOHK,0,NA,
2017,11,11/3/2017,ABUR,ABUR,0,NA,
2017,11,11/14/2017,MOHK,MOHK,0,NA,
2017,11,11/14/2017,MOHK,MOHK,0,NA,
2017,11,11/15/2017,AQUE,AQUE,1,Floating,
2017,11,11/16/2017,NAPL,NAPL,0,NA,
2017,11,11/16/2017,IVEE,IVEE,0,NA,
2017,11,11/20/2017,MOHK,MOHK,0,NA,
2017,11,11/20/2017,CARP,CARP,0,NA,
2017,12,12/1/2017,CARP,CARP,0,NA,
2017,12,12/6/2017,AQUE,AQUE,0,NA,
2017,12,12/7/2017,MOHK,MOHK,0,NA,
2017,12,12/7/2017,ABUR,ABUR,0,NA,
2017,12,12/13/2017,LeoCarillo,LeoCarillo,0,NA,
2017,12,12/18/2017,Gaviota ,AQUE TR 6,1,Rafting,
2017,12,12/18/2017,NAPL,NAPL,0,NA,
2017,12,12/18/2017,GOLB,GOLB,0,NA,
2017,12,12/18/2017,ABUR,ABUR,0,NA,
2017,12,12/18/2017,CARP,CARP,0,NA,
2017,12,12/19/2017,BULL,BULL,1,Rafting,
2017,12,12/19/2017,AHND,AHND,0,NA,
2017,12,12/19/2017,NAPL,NAPL,0,NA,
2017,12,12/19/2017,MOHK,MOHK,0,NA,
2018,1,1/23/2018,AQUE,AQUE,0,NA,
2018,1,1/24/2018,MOHK,MOHK,0,NA,
2018,1,1/24/2018,Diablo,Diablo,0,NA,
2018,1,1/24/2018,Twin W,Twin W,0,NA,
2018,1,1/25/2018,IVEE,IVEE,0,NA,
2018,1,1/25/2018,ABUR,ABUR,0,NA,
2018,1,1/29/2018,Other,Other,0,NA,
2018,2,2/1/2018,Leo Carillo,Leo Carillo,0,NA,
2018,2,2/5/2018,Leo Carillo,Leo Carillo,0,NA,
2018,2,2/6/2018,NAPL,NAPL,0,NA,
2018,2,2/12/2018,IVEE,IVEE,0,NA,
2018,2,2/15/2018,AQUE,AQUE,0,NA,
2018,2,2/15/2018,Other,Other,0,NA,
2018,2,2/16/2018,ABUR,ABUR,0,NA,
2018,2,2/16/2018,MOHK,MOHK,0,NA,
2018,2,2/20/2018,CARP,CARP,0,NA,
2018,2,2/21/2018,NAPL,NAPL,0,NA,
2018,2,2/22/2018,MOHK,MOHK,0,NA,
2018,2,2/28/2018,AQUE,AQUE,0,NA,
2018,3,3/7/2018,MOHK,MOHK,0,NA,
2018,3,3/7/2018,ABUR,ABUR,0,NA,
2018,3,3/8/2018,CARP,CARP,0,NA,
2018,3,3/12/2018,AQUE,AQUE,0,NA,
2018,4,4/3/2018,MOHK,MOHK,0,NA,
2018,4,4/3/2018,MOHK,MOHK,0,NA,
2018,4,4/5/2018,ABUR,ABUR,0,NA,
2018,4,4/6/2018,AQUE,AQUE,0,NA,
2018,4,4/6/2018,NAPL,NAPL,0,NA,
2018,4,4/11/2018,CARP,CARP,0,NA,
2018,4,4/23/2018,GOLB,GOLB,0,NA,
2018,4,4/24/2018,AQUE,AQUE,3,Rafting,
2018,4,4/24/2018,NAPL,NAPL,0,NA,
2018,4,4/25/2018,IVEE,IVEE,2,NA,
2018,4,4/25/2018,IVEE,IVEE,0,NA,
2018,4,4/25/2018,NAPL,NAPL,0,NA,
2018,5,5/2/2018,AQUE,AQUE,0,NA,
2018,5,5/4/2018,MOHK,MOHK,0,NA,
2018,5,5/10/2018,AQUE,AQUE,1,Floating,
2018,5,5/10/2018,AQUE,AQUE,0,NA,
2018,5,5/11/2018,NAPL,NAPL,0,NA,
2018,5,5/15/2018,MOHK,MOHK,0,NA,
2018,5,5/16/2018,NAPL,NAPL,0,NA,
2018,5,5/22/2018,CARP,CARP,0,NA,
2018,5,5/23/2018,AQUE,AQUE,0,NA,
2018,5,5/24/2018,AQUE,AQUE,0,NA,
2018,6,6/4/2018,MOHK,MOHK,0,NA,
2018,6,6/4/2018,ABUR,ABUR,0,NA,
2018,6,6/6/2018,AQUE,AQUE,0,NA,
2018,6,6/8/2018,ALE,NAPL3,1,Floating,
2018,6,6/8/2018,AQUE,AQUE,0,NA,
2018,6,6/11/2018,CARP,CARP,0,NA,
2018,6,6/12/2018,AQUE,AQUE,0,NA,
2018,6,6/20/2018,CARP,CARP,0,NA,
2018,6,6/21/2018,NAPL,NAPL,0,NA,
2018,6,6/22/2018,AQUE,AQUE,0,NA,
2018,6,6/26/2018,NAPL,NAPL,0,NA,
2018,6,6/26/2018,GOLB,GOLB,0,NA,
2018,6,6/27/2018,IVEE,IVEE,0,NA,
2018,7,7/5/2018,MOHK,MOHK,0,NA,
2018,7,7/6/2018,ABUR,ABUR,0,NA,
2018,7,7/10/2018,AQUE,AQUE,0,NA,
2018,7,7/10/2018,GOLB,GOLB,0,NA,
2018,7,7/11/2018,BULL,BULL,0,NA,
2018,7,7/11/2018,AHND,AHND,0,NA,
2018,7,7/12/2018,Twin W,Twin W,0,NA,
2018,7,7/12/2018,Diablo,Diablo,0,NA,
2018,7,7/16/2018,NAPL,NAPL,0,NA,
2018,7,7/16/2018,NAPL,NAPL,0,NA,
2018,7,7/17/2018,ABUR,ABUR,0,NA,
2018,7,7/17/2018,GOLB,GOLB,0,NA,
2018,7,7/17/2018,MOHK,MOHK,0,NA,
2018,7,7/18/2018,CARP,CARP,0,NA,
2018,7,7/18/2018,CARP,CARP,0,NA,
2018,7,7/19/2018,Twin W,Twin W,0,NA,
2018,7,7/19/2018,Diablo,Diablo,0,NA,
2018,7,7/20/2018,IVEE,IVEE,0,NA,
2018,7,7/20/2018,IVEE,IVEE,0,NA,
2018,7,7/23/2018,AQUE,AQUE,0,NA,
2018,7,7/23/2018,BULL,BULL,0,NA,
2018,7,7/23/2018,AQUE,AQUE,0,NA,
2018,7,7/23/2018,AHND,AHND,0,NA,
2018,7,7/31/2018,AQUE,AQUE,0,NA,
2018,8,8/2/2018,BULL,BULL,0,NA,
2018,8,8/3/2018,MOHK,MOHK,0,NA,
2018,8,8/3/2018,ABUR,ABUR,0,NA,
2018,8,8/6/2018,AQUE,AQUE,0,NA,
2018,8,8/9/2018,IVEE,IVEE,0,NA,
2018,8,8/13/2018,NAPL,NAPL,0,NA,
2018,8,8/14/2018,CARP,CARP,0,NA,
2018,8,8/14/2018,Other,Other,0,NA,
2018,8,8/15/2018,MOHK,MOHK,0,NA,
2018,8,8/15/2018,ABUR,ABUR,0,NA,
2018,8,8/15/2018,GOLB,GOLB,0,NA,
2018,8,8/16/2018,AQUE,AQUE,0,NA,
2018,8,8/20/2018,AQUE,AQUE,0,NA,
2018,8,8/20/2018,AQUE,AQUE,0,NA,
2018,8,8/21/2018,IVEE,IVEE,0,NA,
2018,8,8/21/2018,IVEE,IVEE,0,NA,
2018,8,8/21/2018,GOLB,GOLB,0,NA,
2018,8,8/22/2018,CARP,CARP,0,NA,
2018,8,8/22/2018,CARP,CARP,0,NA,
2018,8,8/22/2018,MOHK,MOHK,0,NA,
2018,8,8/23/2018,NAPL,NAPL,0,NA,
2018,8,8/23/2018,NAPL,NAPL,0,NA,
2018,8,8/24/2018,IVEE,IVEE,0,NA,
2018,8,8/24/2018,MOHK,MOHK,0,NA,
2018,9,9/6/2018,AQUE,AQUE,0,NA,
2018,9,9/7/2018,ABUR,ABUR,0,NA,
2018,9,9/7/2018,MOHK,MOHK,0,NA,
2018,9,9/10/2018,Other,Other,0,NA,
2018,9,9/10/2018,Other,Other,0,NA,
2018,9,9/11/2018,Other,Other,0,NA,
2018,9,9/11/2018,GOLB,GOLB,0,NA,
2018,9,9/12/2018,IVEE,IVEE,0,NA,
2018,9,9/13/2018,Other,Other,0,NA,
2018,9,9/13/2018,Other,Other,0,NA,
2018,9,9/14/2018,Other,Other,0,NA,
2018,9,9/21/2018,AQUE,AQUE,0,NA,
2018,9,9/24/2018,IVEE,IVEE,0,NA,
2018,9,9/24/2018,Other,Other,0,NA,
2018,9,9/25/2018,Other,Other,0,NA,
2018,9,9/25/2018,MOHK,MOHK,0,NA,
2018,9,9/27/2018,CARP,CARP,0,NA,
2018,10,10/4/2018,ABUR,ABUR,0,NA,
2018,10,10/4/2018,MOHK,MOHK,0,NA,
2018,10,10/4/2018,MOHK,MOHK,0,NA,
2018,10,10/5/2018,AQUE,AQUE,0,NA,
2018,10,10/5/2018,AQUE,AQUE,0,NA,
2018,10,10/11/2018,NAPL,NAPL,0,NA,
2018,10,10/11/2018,IVEE,IVEE,0,NA,
2018,10,10/17/2018,AQUE,AQUE,0,NA,
2018,10,10/17/2018,NAPL,NAPL,0,NA,
2018,10,10/18/2018,Other,Other,0,NA,
2018,10,10/23/2018,Other,Other,0,NA,
2018,10,10/24/2018,Other,Other,0,NA,
2018,10,10/29/2018,MOHK,MOHK,0,NA,
2018,10,10/31/2018,GOLB,GOLB,0,NA,
2018,11,11/1/2018,AQUE,AQUE,0,NA,
2018,11,11/2/2018,ABUR,ABUR,0,NA,
2018,11,11/2/2018,MOHK,MOHK,0,NA,
2018,11,11/8/2018,MOHK,MOHK,0,NA,
2018,11,11/9/2018,IVEE,IVEE,0,NA,
2018,11,11/13/2018,NAPL,NAPL,0,NA,
2018,11,11/15/2018,AQUE,AQUE,0,NA,
2018,11,11/16/2018,CARP,CARP,0,NA,
2018,12,12/4/2018,AQUE,AQUE,0,NA,
2018,12,12/11/2018,NAPL,NAPL,0,NA,
2018,12,12/11/2018,ABUR,ABUR,0,NA,
2018,12,12/11/2018,MOHK,MOHK,0,NA,
2018,12,12/13/2018,ALE,ALE,0,NA,
2018,12,12/13/2018,BULL,BULL,0,NA,
2018,12,12/13/2018,AHND ,AHND ,0,NA,
2019,1,1/3/2019,AQUE,AQUE 6,1,Feeding,
2019,1,1/4/2019,MOHK,MOHK,0,NA,
2019,1,1/4/2019,ABUR,ABUR,0,NA,
2019,1,1/7/2019,NAPL,NAPL,0,NA,
